group,date,net,long,short
Asset Manager/Institutional,2017-05-09,689473,1472349,782876
Asset Manager/Institutional,2017-05-02,804158,1545726,741568
Asset Manager/Institutional,2017-04-25,782661,1518424,735763
Asset Manager/Institutional,2017-04-18,694941,1513390,818449
Asset Manager/Institutional,2017-04-11,706786,1532587,825801
Asset Manager/Institutional,2017-04-04,696717,1535075,838358
Asset Manager/Institutional,2017-03-28,697948,1563404,865456
Asset Manager/Institutional,2017-03-21,666811,1555591,888780
Asset Manager/Institutional,2017-03-14,695693,1516835,821142
Asset Manager/Institutional,2017-03-07,643707,1453151,809444
Asset Manager/Institutional,2017-02-28,686462,1496773,810311
Asset Manager/Institutional,2017-02-21,686300,1510446,824146
Asset Manager/Institutional,2017-02-14,627859,1491375,863516
Asset Manager/Institutional,2017-02-07,600713,1479150,878437
Asset Manager/Institutional,2017-01-31,604850,1473499,868649
Asset Manager/Institutional,2017-01-24,579337,1458666,879329
Asset Manager/Institutional,2017-01-17,556007,1475472,919465
Asset Manager/Institutional,2017-01-10,505457,1472372,966915
Asset Manager/Institutional,2017-01-03,437736,1430788,993052
Asset Manager/Institutional,2016-12-27,421516,1416545,995029
Asset Manager/Institutional,2016-12-20,468330,1448416,980086
Asset Manager/Institutional,2016-12-13,332516,1337843,1005327
Asset Manager/Institutional,2016-12-06,266056,1302161,1036105
Asset Manager/Institutional,2016-11-29,366548,1400691,1034143
Asset Manager/Institutional,2016-11-22,319796,1348967,1029171
Asset Manager/Institutional,2016-11-15,310497,1322211,1011714
Asset Manager/Institutional,2016-11-08,263399,1305187,1041788
Asset Manager/Institutional,2016-11-01,305154,1335423,1030269
Asset Manager/Institutional,2016-10-25,422399,1445809,1023410
Asset Manager/Institutional,2016-10-18,409901,1424184,1014283
Asset Manager/Institutional,2016-10-11,416054,1386372,970318
Asset Manager/Institutional,2016-10-04,466521,1415630,949109
Asset Manager/Institutional,2016-09-27,518169,1468382,950213
Asset Manager/Institutional,2016-09-20,492625,1467734,975109
Asset Manager/Institutional,2016-09-13,422590,1389847,967257
Asset Manager/Institutional,2016-09-06,563587,1482643,919056
Asset Manager/Institutional,2016-08-30,553832,1474100,920268
Asset Manager/Institutional,2016-08-23,549595,1474506,924911
Asset Manager/Institutional,2016-08-16,515602,1468323,952721
Asset Manager/Institutional,2016-08-09,521683,1459205,937522
Asset Manager/Institutional,2016-08-02,465835,1421501,955666
Asset Manager/Institutional,2016-07-26,496563,1475873,979310
Asset Manager/Institutional,2016-07-19,483900,1476791,992891
Asset Manager/Institutional,2016-07-12,391224,1406326,1015102
Asset Manager/Institutional,2016-07-05,347876,1386369,1038493
Asset Manager/Institutional,2016-06-28,207468,1310208,1102740
Asset Manager/Institutional,2016-06-21,353750,1393742,1039992
Asset Manager/Institutional,2016-06-14,410284,1352616,942332
Asset Manager/Institutional,2016-06-07,491430,1416547,925117
Asset Manager/Institutional,2016-05-31,472738,1392196,919458
Asset Manager/Institutional,2016-05-24,437722,1395859,958137
Asset Manager/Institutional,2016-05-17,388015,1341108,953093
Asset Manager/Institutional,2016-05-10,389743,1324449,934706
Asset Manager/Institutional,2016-05-03,353037,1316482,963445
Asset Manager/Institutional,2016-04-26,436167,1370596,934429
Asset Manager/Institutional,2016-04-19,452495,1356279,903784
Asset Manager/Institutional,2016-04-12,314477,1279840,965363
Asset Manager/Institutional,2016-04-05,275065,1243774,968709
Asset Manager/Institutional,2016-03-29,288839,1277438,988599
Asset Manager/Institutional,2016-03-22,332000,1301617,969617
Asset Manager/Institutional,2016-03-15,241120,1287732,1046612
Asset Manager/Institutional,2016-03-08,245987,1252307,1006320
Asset Manager/Institutional,2016-03-01,309188,1255930,946742
Asset Manager/Institutional,2016-02-23,303990,1289255,985265
Asset Manager/Institutional,2016-02-16,251052,1270629,1019577
Asset Manager/Institutional,2016-02-09,256140,1286771,1030631
Asset Manager/Institutional,2016-02-02,290043,1274545,984502
Asset Manager/Institutional,2016-01-26,230919,1245612,1014693
Asset Manager/Institutional,2016-01-19,266202,1245607,979405
Asset Manager/Institutional,2016-01-12,295582,1217468,921886
Asset Manager/Institutional,2016-01-05,394744,1204510,809766
Asset Manager/Institutional,2015-12-29,534244,1276814,742570
Asset Manager/Institutional,2015-12-22,454644,1227687,773043
Asset Manager/Institutional,2015-12-15,446167,1187076,740909
Asset Manager/Institutional,2015-12-08,509652,1209866,700214
Asset Manager/Institutional,2015-12-01,528878,1239166,710288
Asset Manager/Institutional,2015-11-24,533902,1250939,717037
Asset Manager/Institutional,2015-11-17,534155,1253871,719716
Asset Manager/Institutional,2015-11-10,639813,1349136,709323
Asset Manager/Institutional,2015-11-03,713734,1419536,705802
Asset Manager/Institutional,2015-10-27,664100,1385611,721511
Asset Manager/Institutional,2015-10-20,575933,1344312,768379
Asset Manager/Institutional,2015-10-13,530990,1300890,769900
Asset Manager/Institutional,2015-10-06,426686,1221709,795023
Asset Manager/Institutional,2015-09-29,245624,1107882,862258
Asset Manager/Institutional,2015-09-22,247556,1118560,871004
Asset Manager/Institutional,2015-09-15,270452,1157149,886697
Asset Manager/Institutional,2015-09-08,258685,1132837,874152
Asset Manager/Institutional,2015-09-01,306540,1138657,832117
Asset Manager/Institutional,2015-08-25,437597,1232479,794882
Asset Manager/Institutional,2015-08-18,702159,1305780,603621
Asset Manager/Institutional,2015-08-11,724304,1313202,588898
Asset Manager/Institutional,2015-08-04,730211,1304594,574383
Asset Manager/Institutional,2015-07-28,762594,1333112,570518
Asset Manager/Institutional,2015-07-21,828439,1363486,535047
Asset Manager/Institutional,2015-07-14,794895,1345470,550575
Asset Manager/Institutional,2015-07-07,784721,1342240,557519
Asset Manager/Institutional,2015-06-30,788465,1336940,548475
Asset Manager/Institutional,2015-06-23,891185,1403461,512276
Asset Manager/Institutional,2015-06-16,702645,1293514,590869
Asset Manager/Institutional,2015-06-09,758823,1355572,596749
Asset Manager/Institutional,2015-06-02,843496,1413368,569872
Asset Manager/Institutional,2015-05-26,836605,1390694,554089
Asset Manager/Institutional,2015-05-19,860072,1399859,539787
Asset Manager/Institutional,2015-05-12,815374,1372690,557316
Asset Manager/Institutional,2015-05-05,829534,1377118,547584
Asset Manager/Institutional,2015-04-28,855421,1420729,565308
Asset Manager/Institutional,2015-04-21,829348,1397423,568075
Asset Manager/Institutional,2015-04-14,869558,1416084,546526
Asset Manager/Institutional,2015-04-07,844081,1390029,545948
Asset Manager/Institutional,2015-03-31,852127,1398559,546432
Asset Manager/Institutional,2015-03-24,885729,1435412,549683
Asset Manager/Institutional,2015-03-17,754977,1390996,636019
Asset Manager/Institutional,2015-03-10,779506,1397094,617588
Asset Manager/Institutional,2015-03-03,892252,1440687,548435
Asset Manager/Institutional,2015-02-24,935248,1460812,525564
Asset Manager/Institutional,2015-02-17,910207,1430645,520438
Asset Manager/Institutional,2015-02-10,873435,1428808,555373
Asset Manager/Institutional,2015-02-03,888677,1439014,550337
Asset Manager/Institutional,2015-01-27,948562,1457655,509093
Asset Manager/Institutional,2015-01-20,920068,1446754,526686
Asset Manager/Institutional,2015-01-13,973990,1488994,515004
Asset Manager/Institutional,2015-01-06,979771,1491946,512175
Asset Manager/Institutional,2014-12-30,1054561,1547529,492968
Asset Manager/Institutional,2014-12-23,1035868,1547379,511511
Asset Manager/Institutional,2014-12-16,834778,1463435,628657
Asset Manager/Institutional,2014-12-09,988118,1565371,577253
Asset Manager/Institutional,2014-12-02,1000062,1572103,572041
Asset Manager/Institutional,2014-11-25,1014510,1588239,573729
Asset Manager/Institutional,2014-11-18,994877,1564149,569272
Asset Manager/Institutional,2014-11-11,929231,1499025,569794
Asset Manager/Institutional,2014-11-04,884498,1467640,583142
Asset Manager/Institutional,2014-10-28,914654,1486974,572320
Asset Manager/Institutional,2014-10-21,907049,1465086,558037
Asset Manager/Institutional,2014-10-14,903243,1464904,561661
Asset Manager/Institutional,2014-10-07,947247,1472914,525667
Asset Manager/Institutional,2014-09-30,1032376,1538452,506076
Asset Manager/Institutional,2014-09-23,1084298,1578013,493715
Asset Manager/Institutional,2014-09-16,956051,1469827,513776
Asset Manager/Institutional,2014-09-09,965054,1470591,505537
Asset Manager/Institutional,2014-09-02,983081,1477415,494334
Asset Manager/Institutional,2014-08-26,990520,1483691,493171
Asset Manager/Institutional,2014-08-19,992566,1485577,493011
Asset Manager/Institutional,2014-08-12,961219,1456959,495740
Asset Manager/Institutional,2014-08-05,976554,1455538,478984
Asset Manager/Institutional,2014-07-29,1108864,1545735,436871
Asset Manager/Institutional,2014-07-22,1099969,1531973,432004
Asset Manager/Institutional,2014-07-15,1107718,1537151,429433
Asset Manager/Institutional,2014-07-08,1099199,1534244,435045
Asset Manager/Institutional,2014-07-01,1077585,1533903,456318
Asset Manager/Institutional,2014-06-24,1101497,1534564,433067
Asset Manager/Institutional,2014-06-17,1036168,1445662,409494
Asset Manager/Institutional,2014-06-10,1083199,1481283,398084
Asset Manager/Institutional,2014-06-03,1076151,1490595,414444
Asset Manager/Institutional,2014-05-27,1030113,1445001,414888
Asset Manager/Institutional,2014-05-20,983891,1410589,426698
Asset Manager/Institutional,2014-05-13,1014428,1435990,421562
Asset Manager/Institutional,2014-05-06,985822,1420536,434714
Asset Manager/Institutional,2014-04-29,990338,1410528,420190
Asset Manager/Institutional,2014-04-22,1004116,1423179,419063
Asset Manager/Institutional,2014-04-15,1007871,1450117,442246
Asset Manager/Institutional,2014-04-08,1070287,1484526,414239
Asset Manager/Institutional,2014-04-01,1121473,1512248,390775
Asset Manager/Institutional,2014-03-25,1142625,1539508,396883
Asset Manager/Institutional,2014-03-18,1007903,1487155,479252
Asset Manager/Institutional,2014-03-11,1016944,1474711,457767
Asset Manager/Institutional,2014-03-04,991248,1462059,470811
Asset Manager/Institutional,2014-02-25,949780,1426536,476756
Asset Manager/Institutional,2014-02-18,1029527,1477776,448249
Asset Manager/Institutional,2014-02-11,1016771,1472728,455957
Asset Manager/Institutional,2014-02-04,885662,1398523,512861
Asset Manager/Institutional,2014-01-28,988260,1449241,460981
Asset Manager/Institutional,2014-01-21,1110141,1530397,420256
Asset Manager/Institutional,2014-01-14,1127286,1540782,413496
Asset Manager/Institutional,2014-01-07,1100692,1507580,406888
Asset Manager/Institutional,2013-12-31,1097512,1503255,405743
Asset Manager/Institutional,2013-12-24,1066473,1491012,424539
Asset Manager/Institutional,2013-12-17,928384,1422336,493952
Asset Manager/Institutional,2013-12-10,962291,1412130,449839
Asset Manager/Institutional,2013-12-03,940893,1393372,452479
Asset Manager/Institutional,2013-11-26,957543,1417746,460203
Asset Manager/Institutional,2013-11-19,967175,1426240,459065
Asset Manager/Institutional,2013-11-12,978723,1428731,450008
Asset Manager/Institutional,2013-11-05,976732,1436974,460242
Asset Manager/Institutional,2013-10-29,995069,1460893,465824
Asset Manager/Institutional,2013-10-22,901403,1399497,498094
Asset Manager/Institutional,2013-10-15,835873,1342075,506202
Asset Manager/Institutional,2013-10-08,830861,1346023,515162
Asset Manager/Institutional,2013-10-01,880254,1361056,480802
Asset Manager/Institutional,2013-09-24,915223,1406112,490889
Asset Manager/Institutional,2013-09-17,927446,1439234,511788
Asset Manager/Institutional,2013-09-10,901696,1408333,506637
Asset Manager/Institutional,2013-09-03,836162,1400215,564053
Asset Manager/Institutional,2013-08-27,853064,1440517,587453
Asset Manager/Institutional,2013-08-20,907328,1485381,578053
Asset Manager/Institutional,2013-08-13,993414,1538756,545342
Asset Manager/Institutional,2013-08-06,1012515,1545818,533303
Asset Manager/Institutional,2013-07-30,1016775,1553908,537133
Asset Manager/Institutional,2013-07-23,1002164,1544670,542506
Asset Manager/Institutional,2013-07-16,938145,1507882,569737
Asset Manager/Institutional,2013-07-09,879538,1470665,591127
Asset Manager/Institutional,2013-07-02,806452,1429863,623411
Asset Manager/Institutional,2013-06-25,796847,1475103,678256
Asset Manager/Institutional,2013-06-18,1119831,1682945,563114
Asset Manager/Institutional,2013-06-11,1088442,1679303,590861
Asset Manager/Institutional,2013-06-04,1174931,1720242,545311
Asset Manager/Institutional,2013-05-28,1238821,1756599,517778
Asset Manager/Institutional,2013-05-21,1196383,1711627,515244
Asset Manager/Institutional,2013-05-14,1101766,1629616,527850
Asset Manager/Institutional,2013-05-07,1058387,1607665,549278
Asset Manager/Institutional,2013-04-30,1029402,1581949,552547
Asset Manager/Institutional,2013-04-23,1001647,1574727,573080
Asset Manager/Institutional,2013-04-16,1064525,1628874,564349
Asset Manager/Institutional,2013-04-09,1004122,1609822,605700
Asset Manager/Institutional,2013-04-02,1053839,1608929,555090
Asset Manager/Institutional,2013-03-26,1025208,1588592,563384
Asset Manager/Institutional,2013-03-19,967754,1548078,580324
Asset Manager/Institutional,2013-03-12,885992,1453799,567807
Asset Manager/Institutional,2013-03-05,851219,1430197,578978
Asset Manager/Institutional,2013-02-26,977282,1588007,610725
Asset Manager/Institutional,2013-02-19,1029739,1610058,580319
Asset Manager/Institutional,2013-02-12,1037730,1620075,582345
Asset Manager/Institutional,2013-02-05,1064287,1649872,585585
Asset Manager/Institutional,2013-01-29,1132523,1689778,557255
Asset Manager/Institutional,2013-01-22,1060147,1622177,562030
Asset Manager/Institutional,2013-01-15,1002618,1577362,574744
Asset Manager/Institutional,2013-01-08,982598,1567698,585100
Asset Manager/Institutional,2012-12-31,898675,1524693,626018
Asset Manager/Institutional,2012-12-24,932976,1557360,624384
Asset Manager/Institutional,2012-12-18,828179,1482498,654319
Asset Manager/Institutional,2012-12-11,742366,1449364,706998
Asset Manager/Institutional,2012-12-04,746548,1462958,716410
Asset Manager/Institutional,2012-11-27,751095,1499618,748523
Asset Manager/Institutional,2012-11-20,726049,1480101,754052
Asset Manager/Institutional,2012-11-13,715850,1490440,774590
Asset Manager/Institutional,2012-11-06,916347,1622778,706431
Asset Manager/Institutional,2012-10-30,982307,1707738,725431
Asset Manager/Institutional,2012-10-23,971122,1691361,720239
Asset Manager/Institutional,2012-10-16,968213,1661181,692968
Asset Manager/Institutional,2012-10-09,953847,1657990,704143
Asset Manager/Institutional,2012-10-02,940127,1676117,735990
Asset Manager/Institutional,2012-09-25,932794,1644655,711861
Asset Manager/Institutional,2012-09-18,973735,1679835,706100
Asset Manager/Institutional,2012-09-11,841405,1577363,735958
Asset Manager/Institutional,2012-09-04,811902,1581971,770069
Asset Manager/Institutional,2012-08-28,842292,1608923,766631
Asset Manager/Institutional,2012-08-21,817305,1560643,743338
Asset Manager/Institutional,2012-08-14,800868,1545139,744271
Asset Manager/Institutional,2012-08-07,729238,1481773,752535
Asset Manager/Institutional,2012-07-31,700267,1462017,761750
Asset Manager/Institutional,2012-07-24,609790,1493263,883473
Asset Manager/Institutional,2012-07-17,638551,1488292,849741
Asset Manager/Institutional,2012-07-10,651310,1511260,859950
Asset Manager/Institutional,2012-07-03,668320,1491404,823084
Asset Manager/Institutional,2012-06-26,592534,1510641,918107
Asset Manager/Institutional,2012-06-19,681015,1486889,805874
Asset Manager/Institutional,2012-06-12,676203,1504943,828740
Asset Manager/Institutional,2012-06-05,498826,1402288,903462
Asset Manager/Institutional,2012-05-29,581196,1409063,827867
Asset Manager/Institutional,2012-05-22,606162,1429633,823471
Asset Manager/Institutional,2012-05-15,608029,1426672,818643
Asset Manager/Institutional,2012-05-08,695994,1463090,767096
Asset Manager/Institutional,2012-05-01,749413,1475737,726324
Asset Manager/Institutional,2012-04-24,716345,1498497,782152
Asset Manager/Institutional,2012-04-17,761170,1523470,762300
Asset Manager/Institutional,2012-04-10,760704,1526542,765838
Asset Manager/Institutional,2012-04-03,847410,1551542,704132
